group,atom,ori,fsr
Nonmetal,C,-0.090769737,-0.1004473643
Nonmetal,C,0.2448858619,0.2405240772
Nonmetal,C,-0.2382681519,-0.2303549908
Nonmetal,C,-0.1235213894,-0.1414509156
Nonmetal,C,0.0453033,0.038918314
Nonmetal,C,-0.0970789343,-0.145226291
Nonmetal,C,-0.1988970675,-0.2169050059
Nonmetal,C,0.1210274979,0.1086478674
Nonmetal,C,-0.1788498089,-0.1925400706
Nonmetal,C,0.0625534616,0.0279467454
Nonmetal,C,0.079413968,0.038918314
Nonmetal,C,-0.1641219109,-0.2100053655
Nonmetal,C,0.2524770796,0.2482116906
Nonmetal,C,-0.1988970675,-0.2169050059
Nonmetal,C,-0.1121220589,-0.1557908138
Nonmetal,C,0.0303671043,0.0131917362
Nonmetal,C,-0.1348786652,-0.145226291
Nonmetal,C,-0.22464782,-0.2303549908
Nonmetal,C,0.1210274979,0.1086478674
Nonmetal,C,-0.1901385933,-0.2303549908
Nonmetal,C,-0.090769737,-0.1004473643
Nonmetal,C,0.079413968,0.0517240743
Nonmetal,C,0.0688330829,0.0517240743
Nonmetal,C,-0.1988970675,-0.2100053655
Nonmetal,C,-0.090769737,-0.1004473643
Nonmetal,C,0.2448858619,0.2405240772
Nonmetal,C,-0.2382681519,-0.2303549908
Nonmetal,C,-0.1235213894,-0.1414509156
Nonmetal,C,0.0453033,0.038918314
Nonmetal,C,-0.0970789343,-0.145226291
Nonmetal,C,-0.1988970675,-0.2169050059
Nonmetal,C,0.1210274979,0.1086478674
Nonmetal,C,-0.1788498089,-0.1925400706
Nonmetal,C,0.0625534616,0.0279467454
Nonmetal,C,0.079413968,0.038918314
Nonmetal,C,-0.1641219109,-0.2100053655
Nonmetal,C,0.2524770796,0.2482116906
Nonmetal,C,-0.1988970675,-0.2169050059
Nonmetal,C,-0.1121220589,-0.1557908138
Nonmetal,C,0.0303671043,0.0131917362
Nonmetal,C,-0.1348786652,-0.145226291
Nonmetal,C,-0.22464782,-0.2303549908
Nonmetal,C,0.1210274979,0.1086478674
Nonmetal,C,-0.1901385933,-0.2353602113
Nonmetal,C,-0.090769737,-0.1004473643
Nonmetal,C,0.079413968,0.0517240743
Nonmetal,C,0.0688330829,0.0517240743
Nonmetal,C,-0.1988970675,-0.2100053655
Nonmetal,C,-0.090769737,-0.1004473643
Nonmetal,C,0.2448858619,0.2405240772
Nonmetal,C,-0.2382681519,-0.2303549908
Nonmetal,C,-0.1235213894,-0.1414509156
Nonmetal,C,0.0453033,0.038918314
Nonmetal,C,-0.0970789343,-0.145226291
Nonmetal,C,-0.1988970675,-0.2169050059
Nonmetal,C,0.1210274979,0.1086478674
Nonmetal,C,-0.1788498089,-0.1925400706
Nonmetal,C,0.0625534616,0.0279467454
Nonmetal,C,0.079413968,0.038918314
Nonmetal,C,-0.1641219109,-0.2100053655
Nonmetal,C,0.2524770796,0.2482116906
Nonmetal,C,-0.1988970675,-0.2169050059
Nonmetal,C,-0.1121220589,-0.1557908138
Nonmetal,C,0.0303671043,0.0131917362
Nonmetal,C,-0.1348786652,-0.1414509156
Nonmetal,C,-0.22464782,-0.2303549908
Nonmetal,C,0.1210274979,0.1086478674
Nonmetal,C,-0.1901385933,-0.2353602113
Nonmetal,C,-0.090769737,-0.1004473643
Nonmetal,C,0.079413968,0.0517240743
Nonmetal,C,0.0688330829,0.0517240743
Nonmetal,C,-0.1988970675,-0.2100053655
Nonmetal,C,-0.090769737,-0.1004473643
Nonmetal,C,0.2448858619,0.2405240772
Nonmetal,C,-0.2382681519,-0.2303549908
Nonmetal,C,-0.1235213894,-0.1414509156
Nonmetal,C,0.0453033,0.038918314
Nonmetal,C,-0.0970789343,-0.145226291
Nonmetal,C,-0.1988970675,-0.2169050059
Nonmetal,C,0.1210274979,0.1086478674
Nonmetal,C,-0.1788498089,-0.1925400706
Nonmetal,C,0.0625534616,0.0279467454
Nonmetal,C,0.079413968,0.038918314
Nonmetal,C,-0.1641219109,-0.2100053655
Nonmetal,C,0.079413968,0.0734016889
Nonmetal,C,0.079413968,0.0734016889
Nonmetal,N,-0.2074019536,-0.2100053655
Nonmetal,N,-0.2074019536,-0.2100053655
Nonmetal,N,-0.2074019536,-0.2100053655
Nonmetal,N,-0.2074019536,-0.2100053655
Nonmetal,N,-0.2074019536,-0.2100053655
Nonmetal,N,-0.2074019536,-0.2100053655
Nonmetal,N,-0.2074019536,-0.2100053655
Nonmetal,N,-0.2074019536,-0.2100053655
Nonmetal,N,-0.2074019536,-0.2100053655
Nonmetal,N,-0.2074019536,-0.2100053655
Nonmetal,N,-0.2074019536,-0.2100053655
Nonmetal,N,-0.2074019536,-0.2100053655
Nonmetal,N,-0.2074019536,-0.2100053655
Nonmetal,N,-0.2074019536,-0.2100053655
Nonmetal,N,-0.2074019536,-0.2100053655
Nonmetal,N,-0.2074019536,-0.2100053655
Nonmetal,O,0.6877853945,-0.1825230564
Nonmetal,O,0.6877853945,-0.1748315456
Nonmetal,O,0.6877853945,-0.1825230564
Nonmetal,O,0.6877853945,-0.1748315456
Nonmetal,O,0.6877853945,-0.1825230564
Nonmetal,O,0.6877853945,-0.1825230564
Nonmetal,O,0.6877853945,-0.1825230564
Nonmetal,O,0.6877853945,-0.1748315456
Nonmetal,O,-0.1788498089,-0.1825230564
Nonmetal,O,-0.1686160713,-0.1748315456
Nonmetal,O,-0.1788498089,-0.1825230564
Nonmetal,O,-0.1686160713,-0.1748315456
Nonmetal,O,-0.1788498089,-0.1825230564
Nonmetal,O,-0.1686160713,-0.1748315456
Nonmetal,O,-0.1788498089,-0.1825230564
Nonmetal,O,-0.1686160713,-0.1748315456
Transition Metal,Cu,0.2831432298,0.3240663531
Transition Metal,Cu,0.2831432298,0.3240663531
Transition Metal,Cu,0.2831432298,0.3240663531
Transition Metal,Cu,0.2831432298,0.3240663531
Transition Metal,Cu,0.4577116147,0.1967195022
Transition Metal,Cu,0.4577116147,0.1967195022
Transition Metal,Cu,0.4577116147,0.1967195022
Transition Metal,Cu,0.4577116147,0.1967195022
Nonmetal,H,0.1098228,0.0933119868
Nonmetal,H,0.1475268329,0.1294607469
Nonmetal,H,0.1345303934,0.120941812
Nonmetal,H,0.1024699924,0.0979151663
Nonmetal,H,0.1398451202,0.120941812
Nonmetal,H,0.0907726145,0.0979151663
Nonmetal,H,0.1024699924,0.0979151663
Nonmetal,H,0.1398451202,0.120941812
Nonmetal,H,0.1098228,0.0933119868
Nonmetal,H,0.1398451202,0.1294607469
Nonmetal,H,0.1398451202,0.120941812
Nonmetal,H,0.1024699924,0.0979151663
Nonmetal,H,0.1098228,0.0979151663
Nonmetal,H,0.1475268329,0.1294607469
Nonmetal,H,0.1398451202,0.1374395984
Nonmetal,H,0.1098228,0.0979151663
Nonmetal,H,0.1098228,0.0933119868
Nonmetal,H,0.1475268329,0.1294607469
Nonmetal,H,0.1345303934,0.120941812
Nonmetal,H,0.1024699924,0.0979151663
Nonmetal,H,0.1398451202,0.1294607469
Nonmetal,H,0.0907726145,0.0979151663
Nonmetal,H,0.1024699924,0.0979151663
Nonmetal,H,0.1398451202,0.120941812
Nonmetal,H,0.1098228,0.0933119868
Nonmetal,H,0.1398451202,0.1294607469
Nonmetal,H,0.1398451202,0.120941812
Nonmetal,H,0.1024699924,0.0979151663
Nonmetal,H,0.1098228,0.0979151663
Nonmetal,H,0.1475268329,0.1294607469
Nonmetal,H,0.1398451202,0.1374395984
Nonmetal,H,0.1098228,0.0979151663
Nonmetal,H,0.1098228,0.0933119868
Nonmetal,H,0.1475268329,0.120941812
Nonmetal,H,0.1345303934,0.120941812
Nonmetal,H,0.1024699924,0.0979151663
Nonmetal,H,0.1398451202,0.120941812
Nonmetal,H,0.0907726145,0.0979151663
Nonmetal,H,0.1024699924,0.0979151663
Nonmetal,H,0.1398451202,0.120941812
Nonmetal,H,0.1098228,0.0933119868
Nonmetal,H,0.1398451202,0.1294607469
Nonmetal,H,0.1398451202,0.120941812
Nonmetal,H,0.1024699924,0.0979151663
Nonmetal,H,0.1098228,0.0979151663
Nonmetal,H,0.1475268329,0.1294607469
Nonmetal,H,0.1398451202,0.1374395984
Nonmetal,H,0.1098228,0.0979151663
Nonmetal,H,0.1098228,0.0933119868
Nonmetal,H,0.1475268329,0.1294607469
Nonmetal,H,0.1345303934,0.120941812
Nonmetal,H,0.1024699924,0.0979151663
Nonmetal,H,0.1398451202,0.120941812
Nonmetal,H,0.0907726145,0.0979151663
Nonmetal,H,0.1024699924,0.0979151663
Nonmetal,H,0.1398451202,0.120941812
Nonmetal,H,0.1098228,0.0933119868
Nonmetal,H,0.1398451202,0.1294607469
Nonmetal,H,0.1398451202,0.120941812
Nonmetal,H,0.1024699924,0.0979151663
Nonmetal,H,0.1098228,0.0979151663
Nonmetal,H,0.1475268329,0.1294607469
Nonmetal,H,0.1398451202,0.1374395984
Nonmetal,H,0.1098228,0.0979151663
Nonmetal,H,0.1098228,0.0979151663
Nonmetal,H,0.1398451202,0.1294607469
Nonmetal,H,0.1398451202,0.120941812
Nonmetal,H,0.1024699924,0.0933119868
Nonmetal,H,0.1398451202,0.1294607469
Nonmetal,H,0.0907726145,0.0933119868
Nonmetal,H,0.1024699924,0.0933119868
Nonmetal,H,0.118966151,0.120941812
Nonmetal,H,0.1098228,0.0933119868
Nonmetal,H,0.1398451202,0.1294607469
Nonmetal,H,0.1345303934,0.1294607469
Nonmetal,H,0.1024699924,0.0979151663
Nonmetal,H,0.1024699924,0.0933119868
Nonmetal,H,0.1475268329,0.1294607469
Nonmetal,H,0.1398451202,0.1294607469
Nonmetal,H,0.1098228,0.0979151663
Nonmetal,H,0.1098228,0.0979151663
Nonmetal,H,0.1398451202,0.1294607469
Nonmetal,H,0.1398451202,0.120941812
Nonmetal,H,0.1024699924,0.0933119868
Nonmetal,H,0.1398451202,0.1294607469
Nonmetal,H,0.0907726145,0.0933119868
Nonmetal,H,0.1024699924,0.0933119868
Nonmetal,H,0.118966151,0.120941812
Nonmetal,H,0.1098228,0.0933119868
Nonmetal,H,0.1398451202,0.1294607469
Nonmetal,H,0.1345303934,0.1294607469
Nonmetal,H,0.1024699924,0.0979151663
Nonmetal,H,0.1024699924,0.0933119868
Nonmetal,H,0.1475268329,0.1294607469
Nonmetal,H,0.1398451202,0.1294607469
Nonmetal,H,0.1098228,0.0979151663
Nonmetal,H,0.1098228,0.0979151663
Nonmetal,H,0.1398451202,0.1294607469
Nonmetal,H,0.1398451202,0.120941812
Nonmetal,H,0.1024699924,0.0933119868
Nonmetal,H,0.1398451202,0.1294607469
Nonmetal,H,0.0907726145,0.0933119868
Nonmetal,H,0.1024699924,0.0933119868
Nonmetal,H,0.118966151,0.120941812
Nonmetal,H,0.1098228,0.0933119868
Nonmetal,H,0.1398451202,0.1294607469
Nonmetal,H,0.1345303934,0.1294607469
Nonmetal,H,0.1024699924,0.0979151663
Nonmetal,H,0.1024699924,0.0933119868
Nonmetal,H,0.1475268329,0.1294607469
Nonmetal,H,0.1398451202,0.1294607469
Nonmetal,H,0.1098228,0.0979151663
Nonmetal,H,0.1098228,0.0979151663
Nonmetal,H,0.1398451202,0.1294607469
Nonmetal,H,0.1398451202,0.120941812
Nonmetal,H,0.1024699924,0.0933119868
Nonmetal,H,0.1398451202,0.1294607469
Nonmetal,H,0.0907726145,0.0933119868
Nonmetal,H,0.1024699924,0.0933119868
Nonmetal,H,0.118966151,0.120941812
Nonmetal,H,0.1098228,0.0933119868
Nonmetal,H,0.1398451202,0.1294607469
Nonmetal,H,0.1345303934,0.1294607469
Nonmetal,H,0.1024699924,0.0979151663
Nonmetal,H,0.1024699924,0.0933119868
Nonmetal,H,0.1475268329,0.1294607469
Nonmetal,H,0.1398451202,0.1294607469
Nonmetal,H,0.1098228,0.0979151663
Nonmetal,C,0.0907726145,0.0582182753
Nonmetal,C,-0.160210304,-0.2103235049
Nonmetal,C,0.118966151,0.0979151663
Nonmetal,C,-0.1797126507,-0.2103235049
Nonmetal,C,0.0907726145,0.0582182753
Nonmetal,C,0.118966151,0.0979151663
Nonmetal,C,-0.160210304,-0.197830368
Nonmetal,C,0.0729896007,0.0582182753
Nonmetal,C,0.0907726145,0.0505075756
Nonmetal,C,-0.1681233598,-0.2103235049
Nonmetal,C,0.0907726145,0.0505075756
Nonmetal,C,-0.1519947834,-0.2103235049
Nonmetal,C,0.1098228,0.0933119868
Nonmetal,C,-0.160210304,-0.2103235049
Nonmetal,C,0.0816503152,0.0582182753
Nonmetal,C,0.0907726145,0.0582182753
Nonmetal,C,-0.1519947834,-0.2103235049
Nonmetal,C,0.1098228,0.0979151663
Nonmetal,C,-0.1681233598,-0.1833535981
Nonmetal,C,0.0729896007,0.0582182753
Nonmetal,C,0.0907726145,0.0582182753
Nonmetal,C,-0.160210304,-0.2103235049
Nonmetal,C,0.118966151,0.0979151663
Nonmetal,C,-0.1797126507,-0.2103235049
Nonmetal,C,0.0907726145,0.0582182753
Nonmetal,C,0.118966151,0.0979151663
Nonmetal,C,-0.160210304,-0.197830368
Nonmetal,C,0.0729896007,0.0582182753
Nonmetal,C,0.0907726145,0.0505075756
Nonmetal,C,-0.1681233598,-0.2103235049
Nonmetal,C,0.0907726145,0.0505075756
Nonmetal,C,-0.1519947834,-0.2103235049
Nonmetal,C,0.1098228,0.0933119868
Nonmetal,C,-0.160210304,-0.2103235049
Nonmetal,C,0.0816503152,0.0582182753
Nonmetal,C,0.0907726145,0.0582182753
Nonmetal,C,-0.1519947834,-0.2103235049
Nonmetal,C,0.1098228,0.0979151663
Nonmetal,C,-0.1681233598,-0.1833535981
Nonmetal,C,0.0729896007,0.0582182753
Nonmetal,C,0.0907726145,0.0582182753
Nonmetal,C,-0.160210304,-0.2103235049
Nonmetal,C,0.118966151,0.0979151663
Nonmetal,C,-0.1797126507,-0.2103235049
Nonmetal,C,0.0907726145,0.0582182753
Nonmetal,C,0.118966151,0.0979151663
Nonmetal,C,-0.160210304,-0.197830368
Nonmetal,C,0.0729896007,0.0582182753
Nonmetal,C,0.0907726145,0.0505075756
Nonmetal,C,-0.1681233598,-0.2103235049
Nonmetal,C,0.0907726145,0.0505075756
Nonmetal,C,-0.1519947834,-0.2103235049
Nonmetal,C,0.1098228,0.0933119868
Nonmetal,C,-0.160210304,-0.2103235049
Nonmetal,C,0.0816503152,0.0582182753
Nonmetal,C,0.0907726145,0.0582182753
Nonmetal,C,-0.1519947834,-0.2103235049
Nonmetal,C,0.1098228,0.0979151663
Nonmetal,C,-0.1681233598,-0.1833535981
Nonmetal,C,0.0729896007,0.0582182753
Nonmetal,C,0.0907726145,0.0582182753
Nonmetal,C,-0.160210304,-0.2103235049
Nonmetal,C,0.118966151,0.0979151663
Nonmetal,C,-0.1797126507,-0.2103235049
Nonmetal,C,0.0907726145,0.0582182753
Nonmetal,C,0.118966151,0.0979151663
Nonmetal,C,-0.160210304,-0.197830368
Nonmetal,C,0.0729896007,0.0582182753
Nonmetal,C,0.0907726145,0.0505075756
Nonmetal,C,-0.1681233598,-0.2103235049
Nonmetal,C,0.0907726145,0.0505075756
Nonmetal,C,-0.1519947834,-0.2103235049
Nonmetal,C,0.1098228,0.0933119868
Nonmetal,C,-0.160210304,-0.2103235049
Nonmetal,C,0.0816503152,0.0582182753
Nonmetal,C,0.0907726145,0.0582182753
Nonmetal,C,-0.1519947834,-0.2103235049
Nonmetal,C,0.1098228,0.0979151663
Nonmetal,C,-0.1681233598,-0.1833535981
Nonmetal,C,0.0729896007,0.0582182753
Nonmetal,C,0.0907726145,0.0505075756
Nonmetal,C,-0.1681233598,-0.1833535981
Nonmetal,C,0.118966151,0.0979151663
Nonmetal,C,-0.1797126507,-0.2103235049
Nonmetal,C,0.0816503152,0.0582182753
Nonmetal,C,0.118966151,0.107383405
Nonmetal,C,-0.160210304,-0.197830368
Nonmetal,C,0.0907726145,0.0505075756
Nonmetal,C,0.0816503152,0.0582182753
Nonmetal,C,-0.1681233598,-0.197830368
Nonmetal,C,0.0816503152,0.0407192752
Nonmetal,C,-0.160210304,-0.197830368
Nonmetal,C,0.118966151,0.0979151663
Nonmetal,C,-0.1797126507,-0.197830368
Nonmetal,C,0.0816503152,0.0505075756
Nonmetal,C,0.1024699924,0.0407192752
Nonmetal,C,-0.1519947834,-0.2103235049
Nonmetal,C,0.1098228,0.0933119868
Nonmetal,C,-0.160210304,-0.197830368
Nonmetal,C,0.0816503152,0.0407192752
Nonmetal,C,0.0907726145,0.0505075756
Nonmetal,C,-0.1681233598,-0.1833535981
Nonmetal,C,0.118966151,0.0979151663
Nonmetal,C,-0.1797126507,-0.2103235049
Nonmetal,C,0.0816503152,0.0582182753
Nonmetal,C,0.118966151,0.107383405
Nonmetal,C,-0.160210304,-0.197830368
Nonmetal,C,0.0907726145,0.0505075756
Nonmetal,C,0.0816503152,0.0582182753
Nonmetal,C,-0.1681233598,-0.197830368
Nonmetal,C,0.0816503152,0.0407192752
Nonmetal,C,-0.160210304,-0.197830368
Nonmetal,C,0.118966151,0.0979151663
Nonmetal,C,-0.1797126507,-0.197830368
Nonmetal,C,0.0816503152,0.0505075756
Nonmetal,C,0.1024699924,0.0407192752
Nonmetal,C,-0.1519947834,-0.2103235049
Nonmetal,C,0.1098228,0.0933119868
Nonmetal,C,-0.160210304,-0.197830368
Nonmetal,C,0.0816503152,0.0407192752
Nonmetal,C,0.0907726145,0.0505075756
Nonmetal,C,-0.1681233598,-0.1833535981
Nonmetal,C,0.118966151,0.0979151663
Nonmetal,C,-0.1797126507,-0.2103235049
Nonmetal,C,0.0816503152,0.0505075756
Nonmetal,C,0.118966151,0.107383405
Nonmetal,C,-0.160210304,-0.197830368
Nonmetal,C,0.0907726145,0.0505075756
Nonmetal,C,0.0816503152,0.0582182753
Nonmetal,C,-0.1681233598,-0.197830368
Nonmetal,C,0.0816503152,0.0407192752
Nonmetal,C,-0.160210304,-0.197830368
Nonmetal,C,0.118966151,0.0979151663
Nonmetal,C,-0.1797126507,-0.197830368
Nonmetal,C,0.0816503152,0.0505075756
Nonmetal,C,0.1024699924,0.0407192752
Nonmetal,C,-0.1519947834,-0.2103235049
Nonmetal,C,0.1098228,0.0933119868
Nonmetal,C,-0.160210304,-0.197830368
Nonmetal,C,0.0816503152,0.0407192752
Nonmetal,C,0.0907726145,0.0505075756
Nonmetal,C,-0.1681233598,-0.1833535981
Nonmetal,C,0.118966151,0.0979151663
Nonmetal,C,-0.1797126507,-0.2103235049
Nonmetal,C,0.0816503152,0.0505075756
Nonmetal,C,0.118966151,0.107383405
Nonmetal,C,-0.160210304,-0.197830368
Nonmetal,C,0.0907726145,0.0505075756
Nonmetal,C,0.0816503152,0.0582182753
Nonmetal,C,-0.1681233598,-0.197830368
Nonmetal,C,0.0816503152,0.0407192752
Nonmetal,C,-0.160210304,-0.197830368
Nonmetal,C,0.118966151,0.0979151663
Nonmetal,C,-0.1797126507,-0.197830368
Nonmetal,C,0.0816503152,0.0505075756
Nonmetal,C,0.1024699924,0.0407192752
Nonmetal,C,-0.1519947834,-0.2103235049
Nonmetal,C,0.1098228,0.0933119868
Nonmetal,C,-0.160210304,-0.197830368
Nonmetal,C,0.0816503152,0.0407192752
Nonmetal,N,-0.2092650812,-0.2275942556
Nonmetal,N,-0.2092650812,-0.2275942556
Nonmetal,N,-0.2092650812,-0.2275942556
Nonmetal,N,-0.2092650812,-0.221918773
Nonmetal,N,-0.2092650812,0.6529453743
Nonmetal,N,-0.2092650812,-0.2275942556
Nonmetal,N,-0.2092650812,-0.2275942556
Nonmetal,N,-0.2092650812,-0.2275942556
Nonmetal,N,-0.2092650812,-0.221918773
Nonmetal,N,-0.2092650812,0.6529453743
Nonmetal,N,-0.2092650812,-0.2275942556
Nonmetal,N,-0.2092650812,-0.2275942556
Nonmetal,N,-0.2092650812,-0.2275942556
Nonmetal,N,-0.2092650812,-0.221918773
Nonmetal,N,-0.2092650812,0.6529453743
Nonmetal,N,-0.2092650812,-0.2275942556
Nonmetal,N,-0.2178744897,-0.2275942556
Nonmetal,N,-0.2092650812,-0.221918773
Nonmetal,N,-0.2178744897,-0.221918773
Nonmetal,N,-0.2092650812,0.6529453743
Nonmetal,N,0.6769160032,-0.2103235049
Nonmetal,N,-0.2178744897,-0.221918773
Nonmetal,N,-0.2092650812,-0.2275942556
Nonmetal,N,-0.2178744897,-0.221918773
Nonmetal,N,-0.2092650812,-0.2103235049
Nonmetal,N,0.6769160032,-0.221918773
Nonmetal,N,-0.2178744897,-0.2275942556
Nonmetal,N,-0.2092650812,-0.221918773
Nonmetal,N,-0.2178744897,-0.2103235049
Nonmetal,N,-0.2092650812,-0.221918773
Nonmetal,N,0.6769160032,-0.2275942556
Nonmetal,N,-0.2178744897,-0.221918773
Nonmetal,N,-0.2092650812,-0.2103235049
Nonmetal,N,-0.2178744897,-0.221918773
Nonmetal,N,-0.2092650812,-0.2275942556
Nonmetal,N,0.6769160032,-0.221918773
Nonmetal,O,0.6150922775,-0.4598597464
Nonmetal,O,0.6539714336,-0.4313862276
Nonmetal,O,0.6587288007,-0.4439971996
Nonmetal,O,0.6587288007,-0.4598597464
Nonmetal,O,0.62809515,-0.4313862276
Nonmetal,O,0.6150922775,-0.4439971996
Nonmetal,O,0.6539714336,-0.4598597464
Nonmetal,O,0.6587288007,-0.4313862276
Nonmetal,O,0.6587288007,-0.4439971996
Nonmetal,O,0.62809515,-0.4598597464
Nonmetal,O,0.6150922775,-0.4313862276
Nonmetal,O,0.6539714336,-0.4439971996
Transition Metal,Cu,0.2273929641,0.2153625807
Transition Metal,Cu,0.2273929641,0.2120469978
Nonmetal,H,0.3202059766,0.3206958742
Nonmetal,H,0.3202059766,0.3206958742
Nonmetal,H,0.3202059766,0.3206958742
Nonmetal,H,0.0999873545,0.1002675805
Nonmetal,H,0.139299994,0.1301241896
Nonmetal,H,0.139299994,0.1375298521
Nonmetal,H,0.0999873545,0.0898557526
Nonmetal,H,0.090209174,0.0898557526
Nonmetal,H,0.1168186292,0.1118449459
Nonmetal,H,0.0999873545,0.1118449459
Nonmetal,H,0.139299994,0.1375298521
Nonmetal,H,0.1086083973,0.1002675805
Nonmetal,H,0.139299994,0.1301241896
Nonmetal,H,0.0999873545,0.1002675805
Nonmetal,H,0.0999873545,0.0898557526
Nonmetal,H,0.139299994,0.1301241896
Nonmetal,H,0.139299994,0.1375298521
Nonmetal,H,0.0999873545,0.1002675805
Nonmetal,H,0.090209174,0.0898557526
Nonmetal,H,0.1086083973,0.1118449459
Nonmetal,H,0.1086083973,0.1118449459
Nonmetal,H,0.132725805,0.1301241896
Nonmetal,H,0.0999873545,0.0898557526
Nonmetal,H,0.139299994,0.1375298521
Nonmetal,H,0.1086083973,0.1002675805
Nonmetal,H,0.0999873545,0.1002675805
Nonmetal,H,0.1475918263,0.1375298521
Nonmetal,H,0.139299994,0.1375298521
Nonmetal,H,0.1086083973,0.1002675805
Nonmetal,H,0.090209174,0.0898557526
Nonmetal,H,0.1168186292,0.1190986818
Nonmetal,H,0.1086083973,0.1190986818
Nonmetal,H,0.132725805,0.1190986818
Nonmetal,H,0.090209174,0.0898557526
Nonmetal,H,0.132725805,0.1301241896
Nonmetal,H,0.0999873545,0.0898557526
Nonmetal,H,0.3202059766,0.3206958742
Nonmetal,H,0.3202059766,0.3206958742
Nonmetal,H,0.3202059766,0.3206958742
Nonmetal,H,0.0999873545,0.1002675805
Nonmetal,H,0.139299994,0.1301241896
Nonmetal,H,0.139299994,0.1375298521
Nonmetal,H,0.0999873545,0.0898557526
Nonmetal,H,0.090209174,0.0898557526
Nonmetal,H,0.1168186292,0.1118449459
Nonmetal,H,0.0999873545,0.1118449459
Nonmetal,H,0.139299994,0.1375298521
Nonmetal,H,0.1086083973,0.1002675805
Nonmetal,H,0.139299994,0.1301241896
Nonmetal,H,0.0999873545,0.1002675805
Nonmetal,H,0.0999873545,0.0898557526
Nonmetal,H,0.139299994,0.1301241896
Nonmetal,H,0.139299994,0.1375298521
Nonmetal,H,0.0999873545,0.1002675805
Nonmetal,H,0.090209174,0.0898557526
Nonmetal,H,0.1086083973,0.1118449459
Nonmetal,H,0.1086083973,0.1118449459
Nonmetal,H,0.132725805,0.1301241896
Nonmetal,H,0.0999873545,0.0898557526
Nonmetal,H,0.139299994,0.1375298521
Nonmetal,H,0.1086083973,0.1002675805
Nonmetal,H,0.0999873545,0.1002675805
Nonmetal,H,0.1475918263,0.1375298521
Nonmetal,H,0.1475918263,0.1375298521
Nonmetal,H,0.1086083973,0.1002675805
Nonmetal,H,0.090209174,0.0898557526
Nonmetal,H,0.1168186292,0.1190986818
Nonmetal,H,0.1086083973,0.1190986818
Nonmetal,H,0.132725805,0.1301241896
Nonmetal,H,0.090209174,0.0898557526
Nonmetal,H,0.132725805,0.1301241896
Nonmetal,H,0.0999873545,0.0898557526
Nonmetal,C,0.0311533281,0.024309125
Nonmetal,C,-0.1815794309,-0.1925944188
Nonmetal,C,0.132725805,0.1301241896
Nonmetal,C,-0.1880456079,-0.2096342275
Nonmetal,C,0.0505593205,0.0494075494
Nonmetal,C,-0.0922819003,-0.1019967662
Nonmetal,C,-0.302556932,-0.320318518
Nonmetal,C,0.2412746176,0.2303812971
Nonmetal,C,0.0604045354,0.0494075494
Nonmetal,C,-0.1880456079,-0.1925944188
Nonmetal,C,0.0402435195,0.0407004768
Nonmetal,C,-0.1725059599,-0.1925944188
Nonmetal,C,0.0311533281,0.0297539705
Nonmetal,C,0.0505593205,0.0494075494
Nonmetal,C,-0.1880456079,-0.1925944188
Nonmetal,C,0.1475918263,0.1375298521
Nonmetal,C,-0.1815794309,-0.1984826355
Nonmetal,C,0.0402435195,0.0407004768
Nonmetal,C,-0.0994091704,-0.1074000297
Nonmetal,C,-0.3064638674,-0.320318518
Nonmetal,C,0.2412746176,0.2303812971
Nonmetal,C,0.0751590878,0.0664463685
Nonmetal,C,-0.2094973922,-0.2219750004
Nonmetal,C,0.068281956,0.0664463685
Nonmetal,C,-0.2012516484,-0.2096342275
Nonmetal,C,0.068281956,0.0664463685
Nonmetal,C,0.0311533281,0.0297539705
Nonmetal,C,-0.1725059599,-0.1763850281
Nonmetal,C,0.139299994,0.1301241896
Nonmetal,C,-0.1880456079,-0.1984826355
Nonmetal,C,0.0402435195,0.0297539705
Nonmetal,C,-0.0994091704,-0.1074000297
Nonmetal,C,-0.302556932,-0.3287788609
Nonmetal,C,0.2515549213,0.2366086265
Nonmetal,C,0.068281956,0.0591459015
Nonmetal,C,-0.2012516484,-0.2096342275
Nonmetal,C,0.0604045354,0.0591459015
Nonmetal,C,-0.1815794309,-0.1925944188
Nonmetal,C,0.068281956,0.0494075494
Nonmetal,C,0.0311533281,0.024309125
Nonmetal,C,-0.1815794309,-0.1925944188
Nonmetal,C,0.132725805,0.1301241896
Nonmetal,C,-0.1880456079,-0.2096342275
Nonmetal,C,0.0505593205,0.0494075494
Nonmetal,C,-0.0922819003,-0.1019967662
Nonmetal,C,-0.302556932,-0.320318518
Nonmetal,C,0.2412746176,0.2303812971
Nonmetal,C,0.0604045354,0.0494075494
Nonmetal,C,-0.1880456079,-0.1925944188
Nonmetal,C,0.0402435195,0.0407004768
Nonmetal,C,-0.1725059599,-0.1925944188
Nonmetal,C,0.0311533281,0.0297539705
Nonmetal,C,0.0505593205,0.0494075494
Nonmetal,C,-0.1880456079,-0.1925944188
Nonmetal,C,0.1475918263,0.1375298521
Nonmetal,C,-0.1815794309,-0.1984826355
Nonmetal,C,0.0402435195,0.0407004768
Nonmetal,C,-0.0994091704,-0.1074000297
Nonmetal,C,-0.3064638674,-0.320318518
Nonmetal,C,0.2412746176,0.2303812971
Nonmetal,C,0.0751590878,0.0664463685
Nonmetal,C,-0.2094973922,-0.2219750004
Nonmetal,C,0.068281956,0.0664463685
